university_id;program_id;course_start_date;students_number;university_name;university_created_date;program_title;program_category;faculty_id;faculty_info
420;314;21/02/2023;4848;Wolfe PLC;31/10/2024;Engenharia de TI Integrada;Tecnologia;10; Instituto Superior de Comunicação e Marketing Tradição 
420;314;21/02/2023;4848;Wolfe PLC;31/10/2024;Engenharia de TI Integrada;Tecnologia;74; Centro de Estudos de Gastronomia Luz do Conhecimento 
439;399;27/10/2022;3274;Johns Inc;01/08/2025;Design de Publicidade Avançada;Artes e Design;;
493;736;24/06/2020;2095;Gutierrez-Miller;19/08/2024;Artes em Animação Aplicada;Artes e Design;;
133;84;05/09/2025;3528;Stewart Ltd;11/12/2021;Tecnologia em Nutrição Integrada;Saúde;;
183;744;27/01/2022;3192;Mccarthy Group;21/12/2022;Produção de Fotografia Avançada;Artes e Design;43; Instituto Superior de Comunicação e Marketing Horizonte 
183;744;27/01/2022;3192;Mccarthy Group;21/12/2022;Produção de Fotografia Avançada;Artes e Design;57; Escola Superior de Ciências Médicas Horizonte 
252;513;17/10/2024;1010;Mccullough, Lopez and Jones;31/12/2025;Gestão de Services de Radiologia Moderna;Saúde;191; Faculdade de Gestão e Negócios União 
282;314;30/06/2022;980;Ross, Walker and Gordon;28/01/2022;Engenharia de TI Integrada;Tecnologia;75; Escola Superior de Engenharia e Arquitetura do Amanhã 
359;177;16/07/2024;3090;Hunt PLC;06/05/2021;Tecnologia em Saúde Pública e Inovação;Saúde;;
112;434;30/06/2025;4107;Mclean and Sons;02/05/2022;Tecnologia em Radiologia e Inovação;Saúde;;
73;658;16/10/2021;2713;Hansen, Gallegos and Ortiz;01/09/2025;Sistemas de Redes Sustentável;Tecnologia;;
245;851;20/08/2020;956;Sparks and Sons;09/12/2022;Ciências de Relações Internacionais Avançada;Humanas;;
145;445;01/11/2022;1279;Hall, Escobar and Wilson;01/12/2024;Especialização em Nutrição Digital;Saúde;;
410;166;03/06/2022;4590;Martinez, Perez and Briggs;16/08/2025;Estudos de Geografia;Humanas;;
55;97;26/05/2024;1523;Harris, Lee and Eaton;29/05/2022;Especialização em Saúde Pública Avançada;Saúde;;
364;111;21/12/2021;4526;Navarro-Hunter;17/09/2023;Sistemas de Nuvem Estratégica;Tecnologia;;
160;729;13/07/2021;4507;Cook and Sons;06/12/2021;Artes em Moda Integrada;Artes e Design;;
197;182;02/10/2022;2733;Jones Group;27/08/2025;Tecnologia em Fisioterapia Digital;Saúde;95; Faculdade de Música Luz do Conhecimento 
400;199;01/11/2023;449;Garcia LLC;21/11/2024;Sistemas de Blockchain Digital;Tecnologia;;
233;676;09/10/2020;970;Brown Ltd;06/04/2021;Comunicação de Audiovisual Aplicada;Artes e Design;81; Escola Superior de Ciências Médicas Fronteiras 
364;871;13/11/2023;1978;Navarro-Hunter;17/09/2023;Gestão em Redes Integrada;Tecnologia;;
327;706;04/09/2023;4329;Smith Inc;04/02/2024;Bacharelado em Fisioterapia Estratégica;Saúde;111; Escola Superior de Ciências Médicas Progresso 
48;432;07/11/2023;3583;Wagner-Ortiz;01/11/2021;Bacharelado em Radiologia Estratégica;Saúde;;
130;41;08/11/2025;2145;Malone-Navarro;03/06/2025;Produção de Publicidade e Inovação;Artes e Design;;
393;333;03/01/2024;1751;West Inc;30/04/2025;Artes em Fotografia Avançada;Artes e Design;;
99;245;12/07/2024;1989;Roberson, Brown and Ruiz;10/06/2023;MBA em Projetos e Inovação;Negócios;;
489;871;05/03/2020;3119;Murray, Long and Baker;24/03/2022;Gestão em Redes Integrada;Tecnologia;26; Faculdade de Logística Aliança 
489;871;05/03/2020;3119;Murray, Long and Baker;24/03/2022;Gestão em Redes Integrada;Tecnologia;120; Instituto Superior de Ciências Médicas Tradição 
489;871;05/03/2020;3119;Murray, Long and Baker;24/03/2022;Gestão em Redes Integrada;Tecnologia;163; Escola Superior de Comunicação e Marketing Progresso 
430;553;25/12/2023;794;Webb, Wade and Walker;25/11/2021;Especialização em Saúde Pública Aplicada;Saúde;;
173;990;19/05/2024;1811;Petersen Ltd;15/04/2022;Sistemas de Inteligência Artificial Sustentável;Tecnologia;;
412;585;01/02/2023;1053;Reynolds Ltd;24/09/2023;Análise de Sistemas Embarcados Moderna;Tecnologia;;
470;962;07/03/2024;4835;Martinez-Harris;19/10/2024;Licenciatura em Geografia Integrada;Humanas;;
414;719;14/10/2022;3784;Brown, Reese and Murray;07/03/2025;Engenharia de Sistemas Embarcados Moderna;Tecnologia;;
83;254;17/03/2023;1172;Watson-Lewis;09/05/2021;Produção de Interiores;Artes e Design;;
373;368;29/08/2020;4662;Mason-Miller;01/03/2023;Estudos de Filosofia Integrada;Humanas;39; Escola Superior de Agronegócio Saber Vivo 
391;570;17/09/2022;2051;Webster-Long;03/01/2026;Tecnologia em Nutrição Aplicada;Saúde;;
389;693;15/08/2021;3319;Anderson LLC;30/08/2024;MBA em Empresas Sustentável;Negócios;;
225;400;18/10/2025;1276;Gutierrez, Allen and Alvarado;13/05/2025;Bacharelado em Enfermagem Aplicada;Saúde;;
182;895;31/12/2023;2033;Weber-Golden;25/06/2021;Design de Publicidade Estratégica;Artes e Design;;
227;148;19/09/2024;4418;Sullivan LLC;07/06/2023;Estudos de Pedagogia e Inovação;Humanas;;
273;864;12/02/2024;166;Morrison-Nichols;30/04/2024;Licenciatura em Relações Internacionais;Humanas;66; Faculdade de Educação Física União 
67;162;15/06/2025;2835;Ward-King;01/11/2022;Bacharelado em Enfermagem Sustentável;Saúde;;
232;634;08/05/2025;1332;Lee, Alvarez and Davis;28/03/2022;Sistemas de Nuvem Integrada;Tecnologia;;
267;977;04/11/2020;3686;Rodriguez and Sons;13/11/2025;Bacharelado em História Contemporânea Sustentável;Humanas;123; Centro de Estudos de Agronegócio Integração 
67;128;12/02/2023;457;Ward-King;01/11/2022;Administração de Comércio Exterior Avançada;Negócios;;
213;8;15/10/2025;310;Good and Sons;15/11/2023;Ciências de Filosofia e Inovação;Humanas;;
11;582;11/07/2022;1049;Noble-Smith;25/11/2022;Bacharelado em Nutrição;Saúde;;
427;743;23/12/2024;4843;Bishop, Smith and Johnston;14/09/2024;Gestão em TI e Inovação;Tecnologia;;
137;438;26/10/2024;2315;Cole-Mccoy;19/06/2025;Engenharia de Inteligência Artificial Aplicada;Tecnologia;;
79;695;16/04/2025;2948;Armstrong, David and Johnson;02/10/2023;Artes em Moda Aplicada;Artes e Design;;
449;811;01/06/2020;2127;Hernandez and Sons;03/02/2023;Produção de Animação Digital;Artes e Design;67; Instituto Superior de Tecnologia da Informação Saber Vivo 
170;714;13/09/2022;2876;Garcia Ltd;17/02/2024;Logística de Projetos Aplicada;Negócios;44; Instituto Superior de Logística Horizonte 
163;167;05/01/2021;1626;Miller-Jackson;11/05/2024;Licenciatura em Sociologia Estratégica;Humanas;;
96;220;27/05/2024;1327;Perry and Sons;08/03/2022;Bacharelado em Nutrição e Inovação;Saúde;;
464;627;16/02/2025;4846;Hoover, Hines and Nguyen;22/02/2024;Tecnologia em Fisioterapia Integrada;Saúde;;
74;523;11/01/2021;1935;Lewis-Hogan;29/05/2023;Administração de Marketing Digital Estratégica;Negócios;52; Centro de Estudos de Logística Progresso 
393;555;10/10/2020;471;West Inc;30/04/2025;Análise de TI Moderna;Tecnologia;;
264;146;30/06/2020;4775;Nguyen, Mcintosh and Carter;20/05/2023;Gestão de Agronegócio Aplicada;Negócios;;
36;842;01/05/2021;3924;Sanchez, Phillips and Gomez;24/03/2021;Produção de Multimídia Digital;Artes e Design;;
57;81;11/02/2020;3913;Harris and Sons;03/11/2021;Bacharelado em Filosofia Moderna;Humanas;94; Escola Superior de Música Progresso 
57;81;11/02/2020;3913;Harris and Sons;03/11/2021;Bacharelado em Filosofia Moderna;Humanas;145; Escola Superior de Agronegócio Horizonte 
16;429;29/01/2022;4183;Hebert-Weeks;12/02/2023;Análise de Sistemas Embarcados Integrada;Tecnologia;;
332;762;02/02/2022;1780;Lopez-Williams;06/02/2022;Administração de Marketing Digital Aplicada;Negócios;98; Faculdade de Ciências Humanas Fronteiras 
381;631;16/01/2025;4121;Turner, Stein and Moreno;22/03/2023;Tecnologia em Gerontologia Avançada;Saúde;;
350;343;20/01/2022;3511;Holland LLC;18/02/2024;Consultoria em Inovação Digital;Negócios;103; Escola Superior de Biociências Saber Vivo 
350;343;20/01/2022;3511;Holland LLC;18/02/2024;Consultoria em Inovação Digital;Negócios;177; Escola Superior de Direito e Relações Internacionais Tradição 
302;138;23/06/2025;2885;Alexander Inc;20/10/2021;Especialização em Biomedicina Avançada;Saúde;;
315;889;01/03/2025;3096;Strong-George;22/07/2024;Administração de Empresas Moderna;Negócios;;
468;723;08/02/2020;4208;Jackson-Meyer;24/05/2024;Bacharelado em Direito Civil Digital;Humanas;;
248;640;05/02/2026;321;Hines and Sons;04/10/2025;Design de Audiovisual Sustentável;Artes e Design;;
221;11;06/04/2022;3008;Mendez-Moore;12/08/2024;Artes em Moda Estratégica;Artes e Design;;
356;796;27/02/2025;3873;Johnson, Fields and Gamble;16/03/2024;Licenciatura em Sociologia Digital;Humanas;31; Faculdade de Psicologia Aplicada Vanguarda 
269;106;03/07/2023;1772;Clayton Group;07/06/2022;Estudos de Direito Civil Aplicada;Humanas;;
112;237;07/11/2021;3105;Mclean and Sons;02/05/2022;Gestão de Comércio Exterior Sustentável;Negócios;;
386;838;17/08/2023;417;Conway-Woodard;02/10/2025;Desenvolvimento de Cibersegurança Moderna;Tecnologia;41; Faculdade de Gastronomia Luz do Conhecimento 
455;400;15/12/2023;2440;Clark, Hale and Roberts;29/09/2021;Bacharelado em Enfermagem Aplicada;Saúde;;
152;282;21/01/2026;3462;Bailey Ltd;06/03/2021;Estudos de Filosofia Digital;Humanas;;
395;53;05/08/2021;3025;Flores, Wright and Franklin;09/07/2024;Análise de Cibersegurança e Inovação;Tecnologia;34; Centro de Estudos de Gestão e Negócios Inovação 
108;428;01/09/2024;1218;Fields-Lewis;16/01/2022;Desenvolvimento de Jogos Digitais Estratégica;Tecnologia;;
474;371;28/05/2024;4755;Miller Ltd;28/03/2023;Tecnologia em Psicologia Hospitalar Digital;Saúde;154; Centro de Estudos de Ciências Humanas União 
471;780;27/01/2025;446;Smith Inc;06/04/2023;Administração de Finanças;Negócios;;
459;959;09/11/2020;3194;Jones Ltd;02/03/2024;Especialização em Biomedicina Sustentável;Saúde;;
315;30;07/01/2021;2835;Strong-George;22/07/2024;Estudos de Filosofia Avançada;Humanas;;
287;90;31/03/2022;4028;Adams, Travis and Fuller;23/02/2022;Estudos de História Contemporânea Digital;Humanas;;
367;504;22/06/2024;2545;Chandler PLC;04/11/2025;Especialização em Gerontologia Estratégica;Saúde;101; Faculdade de Gastronomia Progresso 
238;266;27/03/2023;3089;Oconnor and Sons;14/11/2024;Especialização em Saúde Pública Sustentável;Saúde;89; Instituto Superior de Gestão e Negócios Luz do Conhecimento 
345;273;24/04/2021;2676;Ryan-Hartman;15/03/2025;Artes em Interiores e Inovação;Artes e Design;;
256;578;16/07/2022;419;Warren Ltd;05/03/2025;Gestão de Marketing Digital e Inovação;Negócios;;
84;650;26/04/2020;1136;Stewart Inc;22/05/2024;Bacharelado em Direito Civil Moderna;Humanas;87; Instituto Superior de Artes e Design Aliança 
416;422;03/12/2020;3954;Lee Ltd;24/10/2024;Gestão de Marketing Digital Integrada;Negócios;54; Centro de Estudos de Comunicação e Marketing Saber Vivo 
416;422;03/12/2020;3954;Lee Ltd;24/10/2024;Gestão de Marketing Digital Integrada;Negócios;97; Faculdade de Agronegócio Aliança 
196;69;05/09/2023;3664;Waters, Acosta and Alvarez;15/03/2024;Ciências de Sociologia Digital;Humanas;;
363;73;30/01/2023;466;Horton, Young and Jackson;07/10/2022;Gestão de Finanças Estratégica;Negócios;9; Instituto Superior de Música Aliança 
274;464;03/08/2023;4681;Robinson and Sons;14/06/2024;Bacharelado em Psicologia Hospitalar;Saúde;;
348;168;20/01/2020;3537;Roberts-Larsen;15/06/2025;Design de Multimídia Moderna;Artes e Design;;
439;518;04/09/2025;371;Johns Inc;01/08/2025;Bacharelado em Nutrição Digital;Saúde;;
294;418;01/03/2022;3896;Morris, Johnston and Pratt;07/11/2021;Artes em Gráfico Integrada;Artes e Design;;
50;133;25/09/2025;4195;Porter, Miller and Mcdonald;10/08/2025;Bacharelado em Geografia Aplicada;Humanas;119; Faculdade de Logística Pioneiros 
63;72;20/12/2023;3768;Fletcher-Robinson;11/02/2026;Licenciatura em História Contemporânea Integrada;Humanas;;
258;801;08/08/2023;3865;Obrien PLC;26/08/2021;Licenciatura em Pedagogia Aplicada;Humanas;;
460;490;02/03/2020;2252;Hunter-Wade;16/08/2023;Artes em Fotografia Aplicada;Artes e Design;71; Instituto Superior de Ciências Humanas Tradição 
267;645;23/05/2021;1363;Rodriguez and Sons;13/11/2025;Bacharelado em Enfermagem Estratégica;Saúde;123; Centro de Estudos de Agronegócio Integração 
170;568;20/10/2024;2185;Garcia Ltd;17/02/2024;Gestão em Cibersegurança Integrada;Tecnologia;44; Instituto Superior de Logística Horizonte 
74;687;21/12/2021;3629;Lewis-Hogan;29/05/2023;MBA em Comércio Exterior Sustentável;Negócios;52; Centro de Estudos de Logística Progresso 
292;17;31/01/2024;3957;Powell, David and Taylor;20/01/2022;Gestão de Agronegócio Sustentável;Negócios;99; Centro de Estudos de Engenharia e Arquitetura Luz do Conhecimento 
319;549;17/08/2021;2579;Turner, King and Fleming;10/09/2024;Desenvolvimento de Cibersegurança Integrada;Tecnologia;107; Instituto Superior de Direito e Relações Internacionais Vanguarda 
333;546;25/10/2023;2204;Townsend Group;17/10/2022;Administração de Recursos Humanos Moderna;Negócios;;
143;6;28/02/2024;2888;Conway, Howell and Sanchez;19/01/2025;Estudos de Relações Internacionais Moderna;Humanas;77; Instituto Superior de Gastronomia União 
42;665;25/11/2025;2406;Martin, Mendoza and Mann;20/11/2024;Especialização em Saúde Pública e Inovação;Saúde;;
234;616;14/12/2022;2700;Moreno, Simmons and Singh;26/09/2024;Comunicação de Audiovisual e Inovação;Artes e Design;;
67;532;04/12/2022;2054;Ward-King;01/11/2022;Produção de Audiovisual Sustentável;Artes e Design;;
399;176;17/12/2023;2266;Craig, Christian and Mcintyre;20/04/2025;Design de Gráfico Avançada;Artes e Design;;
188;433;26/02/2021;4644;Thompson, Rowe and Mayo;18/01/2022;Administração de Inovação Integrada;Negócios;185; Faculdade de Música Fronteiras 
448;374;07/04/2020;2140;Miller Inc;21/11/2024;Desenvolvimento de Software Digital;Tecnologia;167; Centro de Estudos de Engenharia e Arquitetura União 
498;326;20/06/2022;3599;Thomas, Cole and Gallagher;08/04/2024;Consultoria em Empresas Avançada;Negócios;;
289;614;15/11/2021;1398;Brown, Clark and Bryan;04/07/2023;Gestão de Services de Biomedicina e Inovação;Saúde;108; Centro de Estudos de Gestão e Negócios Aliança 
173;210;21/02/2023;2184;Petersen Ltd;15/04/2022;Tecnologia em Saúde Pública Integrada;Saúde;;
407;966;15/11/2021;1334;Morton-Chapman;29/08/2021;Ciências de História Contemporânea e Inovação;Humanas;196; Centro de Estudos de Gestão e Negócios Horizonte 
368;811;31/01/2023;4342;Martinez-Lambert;02/07/2022;Produção de Animação Digital;Artes e Design;;
311;322;09/02/2026;4986;Beasley, Gilmore and Cole;04/01/2023;Design de Fotografia Estratégica;Artes e Design;58; Instituto Superior de Gastronomia Vanguarda 
347;619;20/06/2022;2708;Noble, Brown and Terry;14/01/2025;Tecnologia em Psicologia Hospitalar;Saúde;;
280;313;16/01/2026;752;Quinn Inc;12/01/2023;Licenciatura em Filosofia Moderna;Humanas;;
207;699;16/02/2024;2649;Ortega, Hernandez and Davis;17/06/2022;Bacharelado em História Contemporânea;Humanas;106; Centro de Estudos de Tecnologia da Informação Fronteiras 
207;699;16/02/2024;2649;Ortega, Hernandez and Davis;17/06/2022;Bacharelado em História Contemporânea;Humanas;183; Centro de Estudos de Direito e Relações Internacionais Excelência 
168;364;04/02/2024;2193;Faulkner-Gomez;23/12/2025;Engenharia de Sistemas Embarcados;Tecnologia;;
118;801;27/05/2020;3103;Baldwin-Gamble;22/08/2022;Licenciatura em Pedagogia Aplicada;Humanas;;
197;765;05/01/2025;2733;Jones Group;27/08/2025;Logística de Finanças Aplicada;Negócios;95; Faculdade de Música Luz do Conhecimento 
122;905;03/01/2021;4193;Smith and Sons;23/05/2025;Gestão de Comércio Exterior Avançada;Negócios;;
451;89;22/02/2020;1119;Joyce-Hogan;04/09/2021;Produção de Audiovisual Estratégica;Artes e Design;;
189;890;27/07/2025;345;Joseph-Nelson;20/02/2025;Artes em Animação Avançada;Artes e Design;11; Instituto Superior de Direito e Relações Internacionais Fronteiras 
189;890;27/07/2025;345;Joseph-Nelson;20/02/2025;Artes em Animação Avançada;Artes e Design;18; Faculdade de Gastronomia Vanguarda 
405;359;14/09/2022;4053;Bishop-Deleon;07/06/2025;Logística de Projetos;Negócios;;
146;552;29/10/2023;3766;Garcia Ltd;20/01/2023;Logística de Empresas;Negócios;46; Centro de Estudos de Artes e Design Excelência 
146;552;29/10/2023;3766;Garcia Ltd;20/01/2023;Logística de Empresas;Negócios;157; Faculdade de Astronomia Pioneiros 
235;946;30/04/2022;3819;Turner Ltd;11/04/2023;Licenciatura em Direito Civil Moderna;Humanas;;
60;241;01/08/2024;2967;Brown, Cunningham and Gonzalez;24/09/2022;Licenciatura em Sociologia Sustentável;Humanas;166; Centro de Estudos de Comunicação e Marketing Aliança 
127;651;15/11/2022;1805;Richardson PLC;17/01/2025;Bacharelado em Filosofia Digital;Humanas;;
321;24;19/05/2023;4264;Martin Inc;10/01/2022;Licenciatura em Filosofia Sustentável;Humanas;;
476;404;26/06/2025;343;Robinson PLC;10/09/2024;Produção de Audiovisual Digital;Artes e Design;33; Instituto Superior de Educação Física Pioneiros 
208;629;07/07/2024;3050;Bradley, Chandler and Berry;18/10/2025;Bacharelado em Biomedicina Moderna;Saúde;;
343;683;06/03/2022;3902;Dunn Group;14/02/2025;Bacharelado em Direito Civil Estratégica;Humanas;;
338;662;09/12/2024;247;Johnson, Chang and Stanton;30/03/2023;Produção de Publicidade Avançada;Artes e Design;;
136;882;05/10/2024;1550;Ellis-Spencer;07/09/2021;Bacharelado em Letras Moderna;Humanas;;
488;65;01/03/2020;4482;Burton-Griffin;18/07/2024;Especialização em Enfermagem Estratégica;Saúde;122; Escola Superior de Astronomia Progresso 
227;997;27/03/2023;783;Sullivan LLC;07/06/2023;Logística de Projetos Avançada;Negócios;;
368;284;18/02/2021;4888;Martinez-Lambert;02/07/2022;Gestão de Agronegócio Estratégica;Negócios;;
140;657;09/11/2021;4613;Crawford and Sons;01/04/2023;Tecnologia em Saúde Pública;Saúde;;
433;774;23/01/2020;3395;Dunn-Wells;08/04/2022;Logística de Marketing Digital Sustentável;Negócios;;
348;206;22/04/2025;2126;Roberts-Larsen;15/06/2025;Sistemas de Jogos Digitais Sustentável;Tecnologia;;
191;267;13/03/2023;1715;Lyons PLC;02/02/2023;Artes em Gráfico e Inovação;Artes e Design;117; Centro de Estudos de Gestão e Negócios Tradição 
411;555;15/02/2020;1111;Smith-Tucker;14/04/2022;Análise de TI Moderna;Tecnologia;;
439;212;19/12/2025;2614;Johns Inc;01/08/2025;Especialização em Enfermagem Moderna;Saúde;;
143;735;08/10/2021;4468;Conway, Howell and Sanchez;19/01/2025;Especialização em Enfermagem Aplicada;Saúde;77; Instituto Superior de Gastronomia União 
202;950;04/04/2022;4758;Swanson-Robbins;08/05/2022;Ciências de Letras e Inovação;Humanas;;
